"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"911ad7de-3f0e-4f83-a016-86c13ba6fc16","2023-03-22 15:44:00","metro","mail","facilities-cleanliness","3","facilities-cleanliness","-1","mesas pegajosas en el metro sin alternativas","Quisiera explicar lo que ocurrió durante mi último viaje: mesas pegajosas. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Tomasa Castells Sevilla Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""mesas pegajosas"", ""facilidades"", ""limpieza""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"78ac58ca-33f1-438a-94df-d5516a4356ac","2025-02-12 12:48:00","metro","mail","información-comunicación","2","delays-cancellations","-1","retraso con información contradictoria y pérdida de conexión","He experimentado un inconveniente durante mi viaje que deseo compartir: información contradictoria sobre el retraso. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Judith Huertas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""informaci\u00f3n contradictoria"", ""p\u00e9rdida de conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"b1722884-2107-420e-8c07-eb8e2a7f8d9e","2024-12-23 15:55:00","metro","mail","taquilla","3","tickets-fares","-1","problemas con billete para perro generaron estrés y retraso","He experimentado un inconveniente durante mi viaje que deseo compartir: problemas con billete para perro. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Abel de Parejo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""billete"", ""perro"", ""estres"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"3153c539-c22e-4788-8acc-9d4c039d0322","2024-01-23 18:47:00","metro","mail","información-comunicación","3","tickets-fares","-1","confusión sobre zonas tarifarias, gastos adicionales y falta de comunicación clara","He experimentado un inconveniente durante mi viaje que deseo compartir: confusión sobre zonas tarifarias. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Blanca Vara Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""zonas tarifarias"", ""confusi\u00f3n"", ""gastos adicionales"", ""comunicaci\u00f3n clara""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"75854125-fa8e-4fed-86b9-d509474fa9da","2023-07-07 11:05:00","metro","mail","facilidades-cleanliness","2","delays-cancellations","-1","aire acondicionado roto y calor excesivo en el metro","Quisiera explicar lo que ocurrió durante mi último viaje: aire acondicionado roto y demasiado calor. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Guillermo Reyes Hervia Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""calor"", ""comunicaci\u00f3n"", ""trasparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"6cdc211b-540f-4ffd-87a4-3677b4586a30","2024-07-16 07:16:00","metro","mail","información","2","information-communication","-1","falta de claridad en la comunicación sobre la normativa de bozal","Tuve un problema durante el viaje y considero necesario notificarlo: confusión sobre la normativa de bozal. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Rafa Oliva Ropero Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""confusi\u00f3n"", ""normativa"", ""bozal"", ""comunicaci\u00f3n"", ""traslado""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"075d6993-fbdf-4019-8afe-587ca0d8a366","2024-04-11 18:01:00","tren","mail","información","2","information-communication","-1","problemas con normas de transporte de bicicletas en el tren","Quiero detallar un problema que tuve recientemente en el tren: normas de transporte de bicicletas poco claras. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Socorro Sandra Guardiola Pizarro Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bicicletas"", ""transporte"", ""normas"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"16e5d87b-e8fd-493a-b0fd-a1622c99689d","2024-02-06 07:29:00","metro","mail","facilidades-cleanliness","2","facilities-cleanliness","-1","mal olor persistente en el vagón sin información clara","Me gustaría relatarles una situación que me afectó bastante: mal olor persistente en el vagón. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Juan Llobet Amorós Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""mal olor"", ""persistente"", ""vag\u00f3n"", ""informaci\u00f3n clara""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"7f10f652-2360-4b51-bef4-12f3bc12ce13","2023-02-12 06:05:00","tren","mail","conductor","2","delays-cancellations","-1","retraso debido a falta de maquinista, gastos adicionales y falta de comunicación","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso porque no había maquinista disponible. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Amor Isabela Manjón Domingo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de maquinista"", ""gastos adicionales"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"12412259-bd91-49a7-b64e-d5d8834607b9","2025-05-07 19:16:00","tren","mail","conductor","2","delays-cancellations","-1","retraso en el tren debido a espera de conexiones","Les escribo para informar de algo que me sucedió en el trayecto: un retraso porque el tren estuvo esperando conexiones. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Humberto Múñiz Soto Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""espera de conexiones"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"b6efc69e-6fd2-49e4-82d7-8fbd8eca848e","2025-01-07 19:56:00","metro","mail","equipos de emergencia","0","lost-items-security","-1","botón de emergencia no funcionó, generó estrés y retraso","Les escribo para informar de algo que me sucedió en el trayecto: el botón de emergencia no funcionaba. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Chelo Carrión Salvador Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bot\u00f3n de emergencia"", ""estr\u00e9s"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"f9aefdcf-148e-4b68-a8b6-0f19c5cfe118","2023-09-08 12:07:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de cartera en el último trayecto","En mi último trayecto ocurrió algo que considero importante comunicar: haber perdido una cartera. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Raúl Rodríguez Juárez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""cartera"", ""estr\u00e9s"", ""gastos"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"1af16d71-fca9-456f-bd4c-28aa7b393adf","2024-04-16 20:37:00","tren","mail","accesibilidad","2","accessibility","-1","falta de rampa para silla de ruedas en el tren","Quiero detallar un problema que tuve recientemente en el tren: la rampa para silla de ruedas no estaba disponible. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Natalio Bayón Cuevas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""rampa"", ""silla de ruedas"", ""accesibilidad""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"102f6179-659a-42db-8731-a58efe3e602d","2023-06-02 13:11:00","metro","mail","facilidades-calefacción","2","facilities-cleanliness","-1","calefacción averiada en el metro","Les escribo para informar de algo que me sucedió en el trayecto: calefacción averiada. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Noa Avilés Romero Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""calefacci\u00f3n"", ""averiada"", ""metro"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"5e7f17e5-781a-46f6-a23a-75dcd90d1578","2024-04-16 13:43:00","metro","mail","taquilla","3","tickets-fares","-1","problema con tarjeta de descuento generó estrés y gastos adicionales","Tuve un problema durante el viaje y considero necesario notificarlo: dudas sobre la tarjeta de descuento. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Teodoro Llanos Casal Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""tarjeta de descuento"", ""problema"", ""estr\u00e9s"", ""gastos adicionales""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"b042d211-a1eb-47c7-b34b-5055dcc0c4f9","2023-03-05 13:52:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de mochila en el metro","Tuve un problema durante el viaje y considero necesario notificarlo: haber perdido una mochila. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Haydée Méndez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""mochila"", ""perdida"", ""metro"", ""organizaci\u00f3n"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"26bb98f3-6515-4004-88ba-77803598a3c4","2025-07-20 07:06:00","metro","mail","taquilla","3","tickets-fares","-1","asiento asignado erróneamente durante el viaje","Tuve un problema durante el viaje y considero necesario notificarlo: un asiento asignado erróneamente. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Feliciana Cortina Maldonado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""asiento"", ""err\u00f3neamente"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"538f4485-99aa-4625-9b7f-b9d9387d74aa","2023-03-09 15:52:00","tren","mail","limpieza","5","facilities-cleanliness","1","tren especialmente limpio, pero con problemas de organización","He experimentado un inconveniente durante mi viaje que deseo compartir: un tren especialmente limpio. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Rocío Sevillano Rivas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""limpieza"", ""organizaci\u00f3n"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"82f9157c-b0ef-46c4-a8f3-d5dd83d8cf35","2025-06-15 09:45:00","metro","mail","facilities-cleanliness","3","facilities-cleanliness","-1","mesas pegajosas en el metro causaron frustración","He experimentado un inconveniente durante mi viaje que deseo compartir: mesas pegajosas. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Celestino Bernardo Sacristán Landa Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""mesas pegajosas"", ""inconveniente"", ""falta de informaci\u00f3n"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"77d7c011-11c4-4c4f-974e-642cb6afc2c6","2023-03-18 14:26:00","metro","mail","taquilla","3","tickets-fares","-1","problemas con billete para perro y falta de comunicación","Me gustaría relatarles una situación que me afectó bastante: problemas con billete para perro. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Albino Zorrilla-Narváez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""billete para perro"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"56fb87ec-98e1-4f72-a5fc-88cd2d720d5f","2023-08-26 21:47:00","tren","mail","seguridad","0","lost-items-security","-1","vandalismo en el tren causó retrasos y frustración","Quiero detallar un problema que tuve recientemente en el tren: vandalismo dentro del tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Álvaro Ribera Araujo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""vandalismo"", ""retrasos"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"d28afb0a-850f-4f12-8e96-b9e30d944f17","2025-11-07 10:03:00","tren","mail","conductor","2","delays-cancellations","-1","retraso en el tren por falta de maquinista sin información clara","Quiero detallar un problema que tuve recientemente en el tren: un retraso porque no había maquinista disponible. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Eladio Guardiola Español Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de maquinista"", ""informaci\u00f3n clara""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"739f1738-8198-46b3-910e-cf1a5e8b29b8","2024-06-27 16:51:00","tren","mail","información y comunicación","2","delays-cancellations","-1","retraso técnico en el tren sin información clara","Quiero detallar un problema que tuve recientemente en el tren: un retraso causado por problemas técnicos en el tren. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Eulalia Carlota Dávila Machado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""problemas t\u00e9cnicos"", ""falta de informaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"e49d5cf5-241e-4106-bb06-fbd60bcefcec","2024-04-28 18:09:00","metro","mail","limpieza","2","facilities-cleanliness","-1","ascensor fuera de servicio sin comunicación clara","En mi último trayecto ocurrió algo que considero importante comunicar: el ascensor de la estación estaba fuera de servicio. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Marcial Wilfredo Roldán Badía Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ascensor"", ""fuera de servicio"", ""comunicaci\u00f3n"", ""traslado""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"71230779-def2-4c8c-aa89-f8adf4a448ea","2025-11-05 14:38:00","tren","mail","cancelación de servicio","1","delays-cancellations","-1","cancelación total del tren sin alternativa","En mi último trayecto ocurrió algo que considero importante comunicar: la cancelación total del tren sin alternativa. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Amanda Rivas Uría Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""cancelaci\u00f3n"", ""tren"", ""alternativa"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"0d8a6f7f-ff9f-4813-98f8-00a35d5783e8","2025-04-27 11:58:00","tren","mail","conductor","3","staff-passenger-behavior","-1","asiento reservado ocupado por otra persona, frustrante y sin apoyo","Me dirijo a ustedes para describir un incidente ocurrido en el tren: un asiento reservado ocupado por otra persona. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Onofre Marin Barba Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""asiento reservado"", ""ocupado"", ""frustrante"", ""sin apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"ea3f9b40-7e4c-4674-9c06-ea5f5dfda71d","2024-07-12 13:32:00","metro","mail","información-comunicación","5","information-communication","1","sugerencia para mejorar la comunicación en los anuncios","Me gustaría relatarles una situación que me afectó bastante: una sugerencia para mejorar los anuncios. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Tomás Uría Tomás Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""anuncios"", ""comunicaci\u00f3n"", ""claridad"", ""rapidez""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"925215b5-9aa2-4e42-9c6e-a11203dba5b8","2024-06-11 20:11:00","tren","mail","vía","2","delays-cancellations","-1","retraso causado por avería en la vía sin alternativas","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso causado por una avería en la vía. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Eutropio Moreno Zurita Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""avent\u00eda"", ""v\u00eda"", ""frustrante"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"3db6a0ae-b183-433e-9118-3bfcf5aa55e8","2024-09-07 15:26:00","tren","mail","limpieza","5","facilities-cleanliness","1","pasajero agradece limpieza del tren pero critica falta de alternativas","Me gustaría relatarles una situación que me afectó bastante: un tren especialmente limpio. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Octavio Llanos Díaz Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""limpieza"", ""alternativas"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"0530cd39-7623-4644-98be-5182bca7db4f","2025-09-13 14:13:00","metro","mail","información","2","information-communication","-1","retraso en el trayecto sin alternativas claras","Les escribo para informar de algo que me sucedió en el trayecto: información contradictoria sobre el retraso. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Clara Trillo Galiano Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"85e66e90-33af-43d1-92f2-3b034795653f","2024-04-20 14:43:00","metro","mail","facilities-cleanliness","3","facilities-cleanliness","-1","baños sucios o averiados en el metro","Me gustaría relatarles una situación que me afectó bastante: baños sucios o averiados. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Natanael Quintero Sacristán Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ba\u00f1os"", ""sucios"", ""averiados"", ""facilidades"", ""limpieza""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8a929449-4ef1-4d2b-919d-5999b8aeeae2","2025-07-03 11:51:00","metro","mail","app","2","information-communication","-1","problemas al pagar mediante la app sin información clara","Me pongo en contacto porque he vivido una situación complicada: problemas al pagar mediante la app. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Bernarda Ibáñez-Viana Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""problemas"", ""pago"", ""app"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"a410dee9-ac75-446c-94e0-fbf933b33523","2025-01-19 07:07:00","tren","mail","taquilla","2","delays-cancellations","-1","reserva no apareció en el tren, falta de comunicación y apoyo","Quisiera explicar lo que ocurrió durante mi último viaje: una reserva que no apareció en el tren. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Isidro Osuna-Mendoza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""reserva"", ""tren"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"d724528d-53a7-43d9-880b-30711faf2d14","2024-09-23 07:19:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de ropa en el metro sin alternativas","En mi último trayecto ocurrió algo que considero importante comunicar: haber perdido ropa. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Mauricio Múñiz Rubio Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida de ropa"", ""falta de alternativas"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"200364da-bc88-457d-bae8-e19cd12a2fd2","2023-08-16 08:27:00","tren","mail","conductor","2","delays-cancellations","-1","retraso en el tren debido a falta de maquinista","Les escribo para informar de algo que me sucedió en el trayecto: un retraso porque no había maquinista disponible. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Isabel Cisneros Ariza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de maquinista"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"43e66d49-ff52-44ad-932d-807c4b8b7b74","2025-09-20 14:25:00","metro","mail","señalización","3","information-communication","-1","señalización confusa en el metro","He experimentado un inconveniente durante mi viaje que deseo compartir: señalización confusa. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Donato Joel Río Torre Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""se\u00f1alizaci\u00f3n"", ""confusa"", ""transporte""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"b7c35909-feca-49cf-bee2-dc54745bdc00","2025-08-25 14:16:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de teléfono móvil en viaje de metro","Quisiera explicar lo que ocurrió durante mi último viaje: haber perdido un teléfono móvil. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Trini del Peláez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""tel\u00e9fono"", ""metro"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"c3fbe3a8-71ee-4b85-8d99-03bc01cbb65c","2024-07-12 08:34:00","metro","mail","accesibilidad","2","accessibility","-1","rampa para silla de ruedas no disponible, falta de comunicación","Les escribo para informar de algo que me sucedió en el trayecto: la rampa para silla de ruedas no estaba disponible. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Aarón Sandoval Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""rampa"", ""silla de ruedas"", ""accesibilidad"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
